        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2762(gilbrat_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2806(maxwell_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2851(mielke_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2879(nakagami_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2915(ncx2_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:2954(ncf_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:296(FitDataError)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3012(t_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3065(nct_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:309(FitSolverError)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3148(pareto_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3205(lomax_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3251(pearson3_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3378(powerlaw_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:341(beta_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3422(powerlognorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3452(powernorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3483(rdist_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3518(rayleigh_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3558(reciprocal_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3601(rice_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3639(recipinvgauss_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3672(semicircular_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3702(triang_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3744(truncexpon_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3794(truncnorm_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:37(ksone_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3851(tukeylambda_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3898(uniform_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3928(vonmises_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:3967(wald_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:4001(wrapcauchy_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:498(betaprime_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:51(kstwobign_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:549(bradford_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:595(burr_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:630(fisk_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:663(cauchy_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:703(chi_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:748(chi2_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:792(cosine_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:823(dgamma_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:869(dweibull_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:917(expon_gen)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:969(exponweib_gen)
        1    0.000    0.000    0.000    0.000 contour.py:1400(QuadContourSet)
        1    0.000    0.000    0.000    0.000 contour.py:41(ClabelText)
        1    0.000    0.000    0.000    0.000 contour.py:56(ContourLabeler)
        1    0.000    0.000    0.000    0.000 contour.py:762(ContourSet)
        1    0.000    0.000    0.000    0.000 contrast.py:11(ContrastResults)
        1    0.000    0.000    0.000    0.000 contrast.py:185(Contrast)
        1    0.000    0.000    0.000    0.000 contrast.py:1(<module>)
        1    0.000    0.000    0.000    0.000 contrasts.py:137(Treatment)
        1    0.000    0.000    0.000    0.000 contrasts.py:210(Poly)
        1    0.000    0.000    0.000    0.000 contrasts.py:22(ContrastMatrix)
        1    0.000    0.000    0.000    0.000 contrasts.py:334(Sum)
        1    0.000    0.000    0.000    0.000 contrasts.py:435(Helmert)
        1    0.000    0.000    0.000    0.000 contrasts.py:512(Diff)
        1    0.000    0.000    0.000    0.000 contrasts.py:8(<module>)
        1    0.000    0.000    0.000    0.000 converter.py:106(PeriodConverter)
        1    0.000    0.000    0.000    0.000 converter.py:159(DatetimeConverter)
        1    0.000    0.000    0.000    0.000 converter.py:1(<module>)
        1    0.000    0.000    0.000    0.000 converter.py:218(PandasAutoDateFormatter)
        1    0.000    0.000    0.000    0.000 converter.py:252(PandasAutoDateLocator)
        1    0.000    0.000    0.000    0.000 converter.py:277(MilliSecondLocator)
        1    0.000    0.000    0.000    0.000 converter.py:27(register)
        1    0.000    0.000    0.000    0.000 converter.py:53(TimeConverter)
        1    0.000    0.000    0.000    0.000 converter.py:82(TimeFormatter)
        1    0.000    0.000    0.000    0.000 converter.py:849(TimeSeries_DateLocator)
        1    0.000    0.000    0.000    0.000 converter.py:931(TimeSeries_DateFormatter)
        1    0.000    0.000    0.000    0.000 coo.py:1(<module>)
        1    0.000    0.000    0.000    0.000 coo.py:21(coo_matrix)
        1    0.000    0.000    0.000    0.000 copy.py:113(_copy_with_constructor)
        1    0.000    0.000    0.000    0.000 core.py:1039(_DomainedBinaryOperation)
        1    0.000    0.000    0.000    0.000 core.py:105(update_user_library)
        1    0.000    0.000    0.000    0.000 core.py:128(MAError)
        1    0.000    0.000    0.000    0.000 core.py:131(MaskError)
        1    0.000    0.000    0.000    0.000 core.py:155(reload_library)
        1    0.000    0.000    0.000    0.000 core.py:2255(_MaskedPrintOption)
        1    0.000    0.000    0.000    0.000 core.py:2260(__init__)
        1    0.000    0.000    0.000    0.000 core.py:2404(_arraymethod)
        1    0.000    0.000    0.000    0.000 core.py:2473(MaskedIterator)
        1    0.000    0.000    0.000    0.000 core.py:2586(MaskedArray)
        1    0.000    0.000    0.000    0.000 core.py:27(TextTestRunner)
        1    0.000    0.000    0.000    0.000 core.py:5636(mvoid)
        1    0.000    0.000    0.000    0.000 core.py:5832(MaskedConstant)
        1    0.000    0.000    0.000    0.000 core.py:5838(__new__)
        1    0.000    0.000    0.000    0.000 core.py:5841(__array_finalize__)
        1    0.000    0.000    0.000    0.000 core.py:5942(_extrema_operation)
        1    0.000    0.000    0.000    0.000 core.py:5997(_minimum_operation)
        1    0.000    0.000    0.000    0.000 core.py:5999(__init__)
        1    0.000    0.000    0.000    0.000 core.py:6009(_maximum_operation)
        1    0.000    0.000    0.000    0.000 core.py:6011(__init__)
        1    0.000    0.000    0.000    0.000 core.py:6053(_frommethod)
        1    0.000    0.000    0.000    0.000 core.py:7278(_convert2ma)
        1    0.000    0.000    0.000    0.000 core.py:72(TestProgram)
        1    0.000    0.000    0.000    0.000 core.py:739(_DomainCheckInterval)
        1    0.000    0.000    0.000    0.000 core.py:761(_DomainTan)
        1    0.000    0.000    0.000    0.000 core.py:767(__init__)
        1    0.000    0.000    0.000    0.000 core.py:777(_DomainSafeDivide)
        1    0.000    0.000    0.000    0.000 core.py:794(_DomainGreater)
        1    0.000    0.000    0.000    0.000 core.py:806(_DomainGreaterEqual)
        1    0.000    0.000    0.000    0.000 core.py:817(_MaskedUnaryOperation)
        1    0.000    0.000    0.000    0.000 core.py:894(_MaskedBinaryOperation)
        1    0.000    0.000    0.000    0.000 core.py:98(iter_user_libraries)
        1    0.000    0.000    0.000    0.000 correlation.py:9(<module>)
        1    0.000    0.000    0.000    0.000 correlation_tools.py:418(Bunch)
        1    0.000    0.000    0.000    0.000 correlation_tools.py:425(FactoredPSDMatrix)
        1    0.000    0.000    0.000    0.000 correlation_tools.py:8(<module>)
        1    0.000    0.000    0.000    0.000 counter.py:15(Counter)
        1    0.000    0.000    0.000    0.000 counter.py:7(<module>)
        1    0.000    0.000    0.000    0.000 cov_struct.py:10(CovStruct)
        1    0.000    0.000    0.000    0.000 cov_struct.py:175(Independence)
        1    0.000    0.000    0.000    0.000 cov_struct.py:206(Exchangeable)
        1    0.000    0.000    0.000    0.000 cov_struct.py:282(Nested)
        1    0.000    0.000    0.000    0.000 cov_struct.py:470(Autoregressive)
        1    0.000    0.000    0.000    0.000 cov_struct.py:672(GlobalOddsRatio)
        1    0.000    0.000    0.000    0.000 csc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 csc.py:21(csc_matrix)
        1    0.000    0.000    0.000    0.000 csr.py:20(csr_matrix)
        1    0.000    0.000    0.000    0.000 {cStringIO.StringIO}
        1    0.000    0.000    0.000    0.000 csv.py:123(DictWriter)
        1    0.000    0.000    0.000    0.000 csv.py:162(Sniffer)
        1    0.000    0.000    0.000    0.000 csv.py:26(Dialect)
        1    0.000    0.000    0.000    0.000 csv.py:57(excel)
        1    0.000    0.000    0.000    0.000 csv.py:67(excel_tab)
        1    0.000    0.000    0.000    0.000 csv.py:73(DictReader)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:150(_ndptr)
        1    0.000    0.000    0.000    0.000 {_ctypes.set_conversion_mode}
        1    0.000    0.000    0.000    0.000 databc.py:16(DataBC)
        1    0.000    0.000    0.000    0.000 databc.py:3(<module>)
        1    0.000    0.000    0.000    0.000 data.py:100(_minmax_mixin)
        1    0.000    0.000    0.000    0.000 data.py:24(_data_matrix)
        1    0.000    0.000    0.000    0.000 data.py:2(<module>)
        1    0.000    0.000    0.000    0.000 data.py:412(PatsyData)
        1    0.000    0.000    0.000    0.000 data.py:417(PandasData)
        1    0.000    0.000    0.000    0.000 _datasource.py:154(DataSource)
        1    0.000    0.000    0.000    0.000 _datasource.py:35(<module>)
        1    0.000    0.000    0.000    0.000 _datasource.py:504(Repository)
        1    0.000    0.000    0.000    0.000 _datasource.py:50(_FileOpeners)
        1    0.000    0.000    0.000    0.000 _datasource.py:74(__init__)
        1    0.000    0.000    0.000    0.000 date_converters.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dates.py:1043(MonthLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1062(WeekdayLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1084(DayLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1103(HourLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1122(MinuteLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1141(SecondLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1160(MicrosecondLocator)
        1    0.000    0.000    0.000    0.000 dates.py:1322(DateConverter)
        1    0.000    0.000    0.000    0.000 dates.py:156(_UTC)
        1    0.000    0.000    0.000    0.000 dates.py:247(strpdate2num)
        1    0.000    0.000    0.000    0.000 dates.py:382(DateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:469(IndexDateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:496(AutoDateFormatter)
        1    0.000    0.000    0.000    0.000 dates.py:590(rrulewrapper)
        1    0.000    0.000    0.000    0.000 dates.py:607(DateLocator)
        1    0.000    0.000    0.000    0.000 dates.py:656(RRuleLocator)
        1    0.000    0.000    0.000    0.000 dates.py:776(AutoDateLocator)
        1    0.000    0.000    0.000    0.000 dates.py:987(YearLocator)
        1    0.000    0.000    0.000    0.000 datetools.py:11(_freq_to_pandas_class)
        1    0.000    0.000    0.000    0.000 decimal.py:161(DecimalException)
        1    0.000    0.000    0.000    0.000 decimal.py:184(Clamped)
        1    0.000    0.000    0.000    0.000 decimal.py:196(InvalidOperation)
        1    0.000    0.000    0.000    0.000 decimal.py:225(ConversionSyntax)
        1    0.000    0.000    0.000    0.000 decimal.py:235(DivisionByZero)
        1    0.000    0.000    0.000    0.000 decimal.py:251(DivisionImpossible)
        1    0.000    0.000    0.000    0.000 decimal.py:262(DivisionUndefined)
        1    0.000    0.000    0.000    0.000 decimal.py:273(Inexact)
        1    0.000    0.000    0.000    0.000 decimal.py:285(InvalidContext)
        1    0.000    0.000    0.000    0.000 decimal.py:299(Rounded)
        1    0.000    0.000    0.000    0.000 decimal.py:311(Subnormal)
        1    0.000    0.000    0.000    0.000 decimal.py:322(Overflow)
        1    0.000    0.000    0.000    0.000 decimal.py:360(Underflow)
        1    0.000    0.000    0.000    0.000 decimal.py:3748(_ContextManager)
        1    0.000    0.000    0.000    0.000 decimal.py:3763(Context)
        1    0.000    0.000    0.000    0.000 decimal.py:506(Decimal)
        1    0.000    0.000    0.000    0.000 decimal.py:5418(_WorkRep)
        1    0.000    0.000    0.000    0.000 decimal.py:5672(_Log10Memoize)
        1    0.000    0.000    0.000    0.000 decimal.py:5676(__init__)
        1    0.000    0.000    0.000    0.000 decoder.py:273(JSONDecoder)
        1    0.000    0.000    0.000    0.000 decoder.py:303(__init__)
        1    0.000    0.000    0.000    0.000 decomp_cholesky.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_lu.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _decomp_polar.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp.py:15(<module>)
        1    0.000    0.000    0.000    0.000 decomp_qr.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _decomp_qz.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decomp_svd.py:1(<module>)
        1    0.000    0.000    0.000    0.000 decorator.py:61(getfullargspec)
        1    0.000    0.000    0.000    0.000 decorator.py:81(FunctionMaker)
        1    0.000    0.000    0.000    0.000 decorators.py:116(CachedWritableAttribute)
        1    0.000    0.000    0.000    0.000 decorators.py:126(_cache_readonly)
        1    0.000    0.000    0.000    0.000 decorators.py:142(cache_writable)
        1    0.000    0.000    0.000    0.000 decorators.py:152(Appender)
        1    0.000    0.000    0.000    0.000 decorators.py:154(OneTimeProperty)
        1    0.000    0.000    0.000    0.000 decorators.py:15(<module>)
        1    0.000    0.000    0.000    0.000 decorators.py:204(KnownFailureTest)
        1    0.000    0.000    0.000    0.000 decorators.py:71(CachedAttribute)
        1    0.000    0.000    0.000    0.000 decorators.py:97(Substitution)
        1    0.000    0.000    0.000    0.000 decorators.py:9(ResettableCache)
        1    0.000    0.000    0.000    0.000 defchararray.py:1668(chararray)
        1    0.000    0.000    0.000    0.000 defchararray.py:17(<module>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 defmatrix.py:206(matrix)
        1    0.000    0.000    0.000    0.000 denton.py:2(<module>)
        1    0.000    0.000    0.000    0.000 deprecated.py:12(DeprecatedTest)
        1    0.000    0.000    0.000    0.000 deprecated.py:18(Deprecated)
        1    0.000    0.000    0.000    0.000 deprecated.py:7(<module>)
        1    0.000    0.000    0.000    0.000 desc.py:194(IntermediateExpr)
        1    0.000    0.000    0.000    0.000 desc.py:28(Term)
        1    0.000    0.000    0.000    0.000 desc.py:361(Evaluator)
        1    0.000    0.000    0.000    0.000 desc.py:43(__init__)
        1    0.000    0.000    0.000    0.000 desc.py:72(_MockFactor)
        1    0.000    0.000    0.000    0.000 desc.py:91(ModelDesc)
        1    0.000    0.000    0.000    0.000 descriptive.py:467(DescStatUV)
        1    0.000    0.000    0.000    0.000 descriptive.py:49(_OptFuncts)
        1    0.000    0.000    0.000    0.000 descriptive.py:934(DescStatMV)
        1    0.000    0.000    0.000    0.000 descriptivestats.py:1(<module>)
        1    0.000    0.000    0.000    0.000 descriptivestats.py:76(Describe)
        1    0.000    0.000    0.000    0.000 design_info.py:161(SubtermInfo)
        1    0.000    0.000    0.000    0.000 design_info.py:249(DesignInfo)
        1    0.000    0.000    0.000    0.000 design_info.py:40(FactorInfo)
        1    0.000    0.000    0.000    0.000 design_info.py:980(DesignMatrix)
        1    0.000    0.000    0.000    0.000 diagnostic.py:1403(StatTestMC)
        1    0.000    0.000    0.000    0.000 diagnostic.py:146(CompareJ)
        1    0.000    0.000    0.000    0.000 diagnostic.py:49(ResultsStore)
        1    0.000    0.000    0.000    0.000 diagnostic.py:55(CompareCox)
        1    0.000    0.000    0.000    0.000 diagnostic.py:752(HetGoldfeldQuandt)
        1    0.000    0.000    0.000    0.000 dia.py:17(dia_matrix)
        1    0.000    0.000    0.000    0.000 dia.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _differentialevolution.py:205(DifferentialEvolutionSolver)
        1    0.000    0.000    0.000    0.000 _differentialevolution.py:4(<module>)
        1    0.000    0.000    0.000    0.000 difflib.py:1672(HtmlDiff)
        1    0.000    0.000    0.000    0.000 difflib.py:46(SequenceMatcher)
        1    0.000    0.000    0.000    0.000 difflib.py:766(Differ)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:133(nbinom_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:190(geom_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:19(binom_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:246(hypergeom_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:358(logser_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:404(poisson_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:455(planck_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:513(boltzmann_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:562(randint_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:625(zipf_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:661(dlaplace_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:707(skellam_gen)
        1    0.000    0.000    0.000    0.000 _discrete_distns.py:85(bernoulli_gen)
        1    0.000    0.000    0.000    0.000 discrete_margins.py:361(Margins)
        1    0.000    0.000    0.000    0.000 discrete_margins.py:3(<module>)
        1    0.000    0.000    0.000    0.000 discrete_margins.py:408(DiscreteMargins)
        1    0.000    0.000    0.000    0.000 discrete_model.py:1177(Logit)
        1    0.000    0.000    0.000    0.000 discrete_model.py:1382(Probit)
        1    0.000    0.000    0.000    0.000 discrete_model.py:145(DiscreteModel)
        1    0.000    0.000    0.000    0.000 discrete_model.py:1604(MNLogit)
        1    0.000    0.000    0.000    0.000 discrete_model.py:1918(NegativeBinomial)
        1    0.000    0.000    0.000    0.000 discrete_model.py:2340(DiscreteResults)
        1    0.000    0.000    0.000    0.000 discrete_model.py:2609(CountResults)
        1    0.000    0.000    0.000    0.000 discrete_model.py:2629(NegativeBinomialResults)
        1    0.000    0.000    0.000    0.000 discrete_model.py:2655(L1CountResults)
        1    0.000    0.000    0.000    0.000 discrete_model.py:2678(PoissonResults)
        1    0.000    0.000    0.000    0.000 discrete_model.py:2708(L1PoissonResults)
        1    0.000    0.000    0.000    0.000 discrete_model.py:2711(L1NegativeBinomialResults)
        1    0.000    0.000    0.000    0.000 discrete_model.py:2714(OrderedResults)
        1    0.000    0.000    0.000    0.000 discrete_model.py:2718(BinaryResults)
        1    0.000    0.000    0.000    0.000 discrete_model.py:2846(LogitResults)
        1    0.000    0.000    0.000    0.000 discrete_model.py:2867(ProbitResults)
        1    0.000    0.000    0.000    0.000 discrete_model.py:2890(L1BinaryResults)
        1    0.000    0.000    0.000    0.000 discrete_model.py:2906(MultinomialResults)
        1    0.000    0.000    0.000    0.000 discrete_model.py:3038(L1MultinomialResults)
        1    0.000    0.000    0.000    0.000 discrete_model.py:3058(OrderedResultsWrapper)
        1    0.000    0.000    0.000    0.000 discrete_model.py:3062(CountResultsWrapper)
        1    0.000    0.000    0.000    0.000 discrete_model.py:3066(NegativeBinomialResultsWrapper)
        1    0.000    0.000    0.000    0.000 discrete_model.py:3071(PoissonResultsWrapper)
        1    0.000    0.000    0.000    0.000 discrete_model.py:3081(L1CountResultsWrapper)
        1    0.000    0.000    0.000    0.000 discrete_model.py:3084(L1PoissonResultsWrapper)
        1    0.000    0.000    0.000    0.000 discrete_model.py:3094(L1NegativeBinomialResultsWrapper)
        1    0.000    0.000    0.000    0.000 discrete_model.py:3099(BinaryResultsWrapper)
        1    0.000    0.000    0.000    0.000 discrete_model.py:3109(L1BinaryResultsWrapper)
        1    0.000    0.000    0.000    0.000 discrete_model.py:3113(MultinomialResultsWrapper)
        1    0.000    0.000    0.000    0.000 discrete_model.py:3119(L1MultinomialResultsWrapper)
        1    0.000    0.000    0.000    0.000 discrete_model.py:398(BinaryModel)
        1    0.000    0.000    0.000    0.000 discrete_model.py:707(CountModel)
        1    0.000    0.000    0.000    0.000 discrete_model.py:845(OrderedModel)
        1    0.000    0.000    0.000    0.000 discrete_model.py:850(Poisson)
        1    0.000    0.000    0.000    0.000 distance.py:101(Distance)
        1    0.000    0.000    0.000    0.000 distance.py:212(great_circle)
        1    0.000    0.000    0.000    0.000 distance.py:285(vincenty)
        1    0.000    0.000    0.000    0.000 distance.py:63(<module>)
        1    0.000    0.000    0.000    0.000 distance.py:71(<module>)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:1192(rv_continuous)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:2397(rv_discrete)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:426(rv_frozen)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:606(rv_generic)
        1    0.000    0.000    0.000    0.000 _distr_params.py:3(<module>)
        1    0.000    0.000    0.000    0.000 dltisys.py:3(<module>)
        1    0.000    0.000    0.000    0.000 doccer.py:153(filldoc)
        1    0.000    0.000    0.000    0.000 doccer.py:179(unindent_dict)
        1    0.000    0.000    0.000    0.000 doccer.py:2(<module>)
        1    0.000    0.000    0.000    0.000 docstring.py:11(Substitution)
        1    0.000    0.000    0.000    0.000 docstring.py:1(<module>)
        1    0.000    0.000    0.000    0.000 docstring.py:65(Appender)
        1    0.000    0.000    0.000    0.000 dok.py:1(<module>)
        1    0.000    0.000    0.000    0.000 dok.py:29(dok_matrix)
        1    0.000    0.000    0.000    0.000 dot_us.py:21(GeocoderDotUS)
        1    0.000    0.000    0.000    0.000 dual.py:12(<module>)
        1    0.000    0.000    0.000    0.000 dviread.py:20(<module>)
        1    0.000    0.000    0.000    0.000 dviread.py:420(DviFont)
        1    0.000    0.000    0.000    0.000 dviread.py:43(Dvi)
        1    0.000    0.000    0.000    0.000 dviread.py:501(Vf)
        1    0.000    0.000    0.000    0.000 dviread.py:607(Tfm)
        1    0.000    0.000    0.000    0.000 dviread.py:663(PsfontsMap)
        1    0.000    0.000    0.000    0.000 dviread.py:794(Encoding)
        1    0.000    0.000    0.000    0.000 dynamic.py:265(DynamicPanelVAR)
        1    0.000    0.000    0.000    0.000 dynamic.py:33(DynamicVAR)
        1    0.000    0.000    0.000    0.000 dynamic.py:345(Equation)
        1    0.000    0.000    0.000    0.000 dynamic.py:3(<module>)
        1    0.000    0.000    0.000    0.000 easter.py:5(<module>)
        1    0.000    0.000    0.000    0.000 edgeworth.py:104(ExpandedNormal)
        1    0.000    0.000    0.000    0.000 edgeworth.py:1(<module>)
        1    0.000    0.000    0.000    0.000 elanova.py:11(<module>)
        1    0.000    0.000    0.000    0.000 elanova.py:20(_ANOVAOpt)
        1    0.000    0.000    0.000    0.000 elanova.py:61(ANOVA)
        1    0.000    0.000    0.000    0.000 ElementPath.py:237(_SelectorContext)
        1    0.000    0.000    0.000    0.000 ElementTree.py:104(_SimpleElementPath)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1205(_IterParseIterator)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1365(TreeBuilder)
        1    0.000    0.000    0.000    0.000 ElementTree.py:138(ParseError)
        1    0.000    0.000    0.000    0.000 ElementTree.py:1455(XMLParser)
        1    0.000    0.000    0.000    0.000 ElementTree.py:171(Element)
        1    0.000    0.000    0.000    0.000 ElementTree.py:580(QName)
        1    0.000    0.000    0.000    0.000 ElementTree.py:605(ElementTree)
        1    0.000    0.000    0.000    0.000 elregress.py:20(_ELRegOpts)
        1    0.000    0.000    0.000    0.000 empirical_distribution.py:108(ECDF)
        1    0.000    0.000    0.000    0.000 empirical_distribution.py:34(StepFunction)
        1    0.000    0.000    0.000    0.000 encoder.py:101(__init__)
        1    0.000    0.000    0.000    0.000 encoder.py:70(JSONEncoder)
        1    0.000    0.000    0.000    0.000 encoders.py:5(<module>)
        1    0.000    0.000    0.000    0.000 _endian.py:22(_swapped_meta)
        1    0.000    0.000    0.000    0.000 _endian.py:45(BigEndianStructure)
        1    0.000    0.000    0.000    0.000 _endian.py:4(<module>)
        1    0.000    0.000    0.000    0.000 engines.py:129(PythonEngine)
        1    0.000    0.000    0.000    0.000 engines.py:16(NumExprClobberingError)
        1    0.000    0.000    0.000    0.000 engines.py:37(AbstractEngine)
        1    0.000    0.000    0.000    0.000 engines.py:97(NumExprEngine)
        1    0.000    0.000    0.000    0.000 errorclass.py:100(MetaErrorClass)
        1    0.000    0.000    0.000    0.000 errorclass.py:116(ErrorClass)
        1    0.000    0.000    0.000    0.000 errorclass.py:130(ErrorClassPlugin)
        1    0.000    0.000    0.000    0.000 errorclass.py:93(<module>)
        1    0.000    0.000    0.000    0.000 errors.py:13(DistutilsError)
        1    0.000    0.000    0.000    0.000 errors.py:13(MessageParseError)
        1    0.000    0.000    0.000    0.000 errors.py:16(DistutilsModuleError)
        1    0.000    0.000    0.000    0.000 errors.py:17(HeaderParseError)
        1    0.000    0.000    0.000    0.000 errors.py:20(DistutilsClassError)
        1    0.000    0.000    0.000    0.000 errors.py:21(BoundaryError)
        1    0.000    0.000    0.000    0.000 errors.py:25(MultipartConversionError)
        1    0.000    0.000    0.000    0.000 errors.py:26(DistutilsGetoptError)
        1    0.000    0.000    0.000    0.000 errors.py:29(CharsetError)
        1    0.000    0.000    0.000    0.000 errors.py:29(DistutilsArgError)
        1    0.000    0.000    0.000    0.000 errors.py:33(DistutilsFileError)
        1    0.000    0.000    0.000    0.000 errors.py:35(MessageDefect)
        1    0.000    0.000    0.000    0.000 errors.py:38(DistutilsOptionError)
        1    0.000    0.000    0.000    0.000 errors.py:41(NoBoundaryInMultipartDefect)
        1    0.000    0.000    0.000    0.000 errors.py:44(StartBoundaryNotFoundDefect)
        1    0.000    0.000    0.000    0.000 errors.py:46(DistutilsSetupError)
        1    0.000    0.000    0.000    0.000 errors.py:47(FirstHeaderLineIsContinuationDefect)
        1    0.000    0.000    0.000    0.000 errors.py:50(DistutilsPlatformError)
        1    0.000    0.000    0.000    0.000 errors.py:50(MisplacedEnvelopeHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:53(MalformedHeaderDefect)
        1    0.000    0.000    0.000    0.000 errors.py:55(DistutilsExecError)
        1    0.000    0.000    0.000    0.000 errors.py:56(MultipartInvariantViolationDefect)
        1    0.000    0.000    0.000    0.000 errors.py:59(DistutilsInternalError)
        1    0.000    0.000    0.000    0.000 errors.py:5(<module>)
        1    0.000    0.000    0.000    0.000 errors.py:63(DistutilsTemplateError)
        1    0.000    0.000    0.000    0.000 errors.py:66(DistutilsByteCompileError)
        1    0.000    0.000    0.000    0.000 errors.py:70(CCompilerError)
        1    0.000    0.000    0.000    0.000 errors.py:73(PreprocessError)
        1    0.000    0.000    0.000    0.000 errors.py:76(CompileError)
        1    0.000    0.000    0.000    0.000 errors.py:79(LibError)
        1    0.000    0.000    0.000    0.000 errors.py:83(LinkError)
        1    0.000    0.000    0.000    0.000 errors.py:87(UnknownFileError)
        1    0.000    0.000    0.000    0.000 errors.py:9(MessageError)
        1    0.000    0.000    0.000    0.000 errors.py:9(<module>)
        1    0.000    0.000    0.000    0.000 eval.py:131(EvalEnvironment)
        1    0.000    0.000    0.000    0.000 eval.py:28(_all_future_flags)
        1    0.000    0.000    0.000    0.000 eval.py:41(VarLookupDict)
